title,authors,genres,scored,popularty,status
Ranker Who Lives A Second Time #374,Chugong,Adventure,4.67,33092,Completed
Sword Art Online #375,Tite Kubo,Fantasy,4.21,1203,Ongoing
Bleach #376,Chugong,Fantasy,2.74,82758,Hiatus
Solo Leveling #377,Eiichiro Oda,Romance,2.12,3084,Hiatus
My Hero Academia #378,Hajime Isayama,Sci-Fi,2.64,58214,Hiatus
Demon Slayer #379,Cocooned Cow,Romance,3.74,96127,Completed
Solo Leveling #380,Kugane Maruyama,Romance,2.57,47582,Hiatus
The Legendary Moonlight Sculptor #381,Goose Five,Action,2.7,33046,Ongoing
Stellar Transformation #382,Hajime Isayama,Adventure,2.0,39445,Hiatus
Release That Witch #383,Heavenly Silkworm Potato,Comedy,4.37,57561,Ongoing
Tokyo Ghoul #384,I Eat Tomatoes,Drama,4.91,65881,Hiatus
I Shall Seal the Heavens #385,Wo Chi Xi Hong Shi,Fantasy,2.21,76024,Ongoing
A Returner’s Magic Should Be Special #386,Tang Jia San Shao,Adventure,2.53,68467,Completed
Solo Leveling #387,Toika,Horror,4.73,21159,Hiatus
Overgeared #388,Wo Chi Xi Hong Shi,Action,4.38,38298,Ongoing
Bleach #389,Yoo Ryeo Han,Sci-Fi,3.99,51581,Ongoing
The Legendary Moonlight Sculptor #390,Goose Five,Fantasy,4.34,96665,Hiatus
Battle Through the Heavens #391,Reki Kawahara,Romance,3.97,53250,Completed
Coiling Dragon #392,Cocooned Cow,Sci-Fi,4.21,50605,Ongoing
Desolate Era #393,Chugong,Adventure,3.75,81339,Ongoing
Re:Zero #394,MOKF,Romance,3.05,57166,Hiatus
Desolate Era #395,Koyoharu Gotouge,Adventure,2.02,57027,Hiatus
Solo Leveling #396,Blue Butterfly,Action,2.02,23687,Completed
Douluo Dalu #397,Goose Five,Comedy,2.44,87780,Hiatus
Bleach #398,Drunken Blue,Adventure,4.49,71595,Hiatus
My Hero Academia #399,Cheongcho,Romance,4.34,45922,Hiatus
Attack on Titan #400,Tang Jia San Shao,Horror,2.79,25860,Completed
Re:Zero #401,Drunken Blue,Drama,3.5,5771,Hiatus
The King's Avatar #402,Goose Five,Romance,2.22,39988,Hiatus
Sword Art Online #403,Nam Heesung,Horror,4.16,61838,Completed
Tokyo Ghoul #404,Toika,Action,2.9,85038,Completed
Ranker Who Lives A Second Time #405,Yoo Ryeo Han,Romance,4.2,9481,Hiatus
Stellar Transformation #406,Wo Chi Xi Hong Shi,Romance,4.86,6848,Ongoing
Battle Through the Heavens #407,Toika,Drama,4.72,53852,Completed
Bleach #408,Sui Ishida,Drama,2.08,85944,Ongoing
The King's Avatar #409,Goose Five,Drama,3.0,65684,Hiatus
Stellar Transformation #410,Tite Kubo,Romance,2.64,68462,Hiatus
Against the Gods #411,I Eat Tomatoes,Sci-Fi,3.69,48079,Hiatus
A Returner’s Magic Should Be Special #412,Tang Jia San Shao,Drama,4.43,22888,Completed
Coiling Dragon #413,Er Gen,Horror,2.28,36230,Ongoing
Tokyo Ghoul #414,Kim Jeongho,Comedy,4.35,23069,Hiatus
Dungeon Defense #415,I Eat Tomatoes,Fantasy,4.41,86423,Completed
Desolate Era #416,Sing Shong,Romance,2.77,98828,Completed
Dungeon Defense #417,Zhu Hong,Drama,2.84,12452,Completed
Sword Art Online #418,Cheongcho,Drama,4.79,7723,Completed
Ranker Who Lives A Second Time #419,Blue Butterfly,Comedy,4.49,87211,Completed
The Legendary Moonlight Sculptor #420,Goose Five,Horror,2.61,91473,Completed
Bleach #421,Koyoharu Gotouge,Drama,4.87,94104,Hiatus
Ranker Who Lives A Second Time #422,Toika,Sci-Fi,3.75,90260,Completed
Sword Art Online #423,Sui Ishida,Horror,2.82,23973,Ongoing
Naruto #424,Chugong,Drama,3.64,60114,Hiatus
One Piece #425,Yoo Ryeo Han,Adventure,4.28,11355,Completed
The Legendary Moonlight Sculptor #426,Masashi Kishimoto,Fantasy,4.0,67860,Completed
Against the Gods #427,Goose Five,Fantasy,3.63,31231,Completed
My Hero Academia #428,Kim Jeongho,Sci-Fi,2.42,19678,Hiatus
Naruto #429,Kohei Horikoshi,Adventure,4.11,21073,Hiatus
Release That Witch #430,Zhu Hong,Fantasy,2.96,67512,Ongoing
Attack on Titan #431,Kohei Horikoshi,Comedy,2.95,5369,Ongoing
Overlord #432,Sing Shong,Comedy,2.32,31066,Completed
Desolate Era #433,Masashi Kishimoto,Horror,2.66,47664,Ongoing
Stellar Transformation #434,Sing Shong,Adventure,3.92,23567,Completed
Attack on Titan #435,Koyoharu Gotouge,Horror,4.27,1853,Hiatus
Re:Zero #436,Kugane Maruyama,Fantasy,2.44,84446,Hiatus
Ranker Who Lives A Second Time #437,Yoo Ryeo Han,Fantasy,4.95,19912,Ongoing
Coiling Dragon #438,Kugane Maruyama,Horror,3.4,15288,Hiatus
Dungeon Defense #439,Wo Chi Xi Hong Shi,Horror,3.55,37463,Completed
Battle Through the Heavens #440,Toika,Drama,3.16,92700,Ongoing
Bleach #441,Kim Jeongho,Comedy,4.99,67868,Hiatus
Re:Zero #442,Yoo Ryeo Han,Adventure,4.22,43926,Completed
One Piece #443,Blue Butterfly,Action,2.88,2995,Ongoing
Coiling Dragon #444,Reki Kawahara,Sci-Fi,4.41,23525,Ongoing
The King's Avatar #445,Cheongcho,Romance,4.71,2824,Hiatus
I Shall Seal the Heavens #446,Cheongcho,Horror,3.33,66829,Ongoing
I Shall Seal the Heavens #447,Tite Kubo,Adventure,4.31,89257,Completed
Re:Zero #448,Hajime Isayama,Sci-Fi,3.44,3613,Hiatus
Douluo Dalu #449,Masashi Kishimoto,Romance,3.25,65935,Ongoing
Trash of the Count’s Family #450,Jeong Gong,Romance,3.38,56411,Ongoing
Overlord #451,I Eat Tomatoes,Romance,4.12,76067,Ongoing
Omniscient Reader's Viewpoint #452,Hajime Isayama,Action,2.37,94938,Ongoing
Douluo Dalu #453,Kim Jeongho,Drama,4.03,49315,Hiatus
Overgeared #454,MOKF,Action,3.85,79217,Ongoing
One Piece #455,MOKF,Adventure,2.02,5661,Hiatus
Douluo Dalu #456,Kim Jeongho,Sci-Fi,3.63,36648,Hiatus
My Hero Academia #457,MOKF,Romance,4.55,90645,Completed
Omniscient Reader's Viewpoint #458,Chugong,Horror,3.19,3109,Completed
Stellar Transformation #459,Wo Chi Xi Hong Shi,Horror,3.16,39425,Completed
Reincarnation of the Strongest Sword God #460,Cheongcho,Drama,4.97,36006,Hiatus
Douluo Dalu #461,Zhu Hong,Adventure,2.45,51032,Completed
I Shall Seal the Heavens #462,Zhu Hong,Comedy,2.15,57523,Hiatus
The King's Avatar #463,Cocooned Cow,Fantasy,3.68,69075,Ongoing
Trash of the Count’s Family #464,Cocooned Cow,Romance,2.24,36005,Hiatus
Bleach #465,Kohei Horikoshi,Fantasy,4.98,13700,Hiatus
Trash of the Count’s Family #466,Yoo Ryeo Han,Adventure,3.29,92359,Completed
Omniscient Reader's Viewpoint #467,Reki Kawahara,Sci-Fi,3.47,4063,Ongoing
My Hero Academia #468,Goose Five,Action,3.9,75501,Completed
Coiling Dragon #469,Heavenly Silkworm Potato,Romance,3.93,39603,Completed
Stellar Transformation #470,Nokdu,Fantasy,3.26,92686,Hiatus
Sword Art Online #471,Nokdu,Romance,4.02,9042,Ongoing
Battle Through the Heavens #472,Koyoharu Gotouge,Fantasy,4.49,74678,Completed
Solo Leveling #473,I Eat Tomatoes,Drama,3.29,15270,Hiatus
Ranker Who Lives A Second Time #474,Kugane Maruyama,Sci-Fi,2.16,90430,Hiatus
Reincarnation of the Strongest Sword God #475,MOKF,Fantasy,3.12,26531,Ongoing
Battle Through the Heavens #476,Drunken Blue,Sci-Fi,4.11,85120,Hiatus
One Piece #477,Kohei Horikoshi,Horror,3.09,45854,Completed
Trash of the Count’s Family #478,Hajime Isayama,Action,4.61,50014,Ongoing
Solo Leveling #479,Masashi Kishimoto,Horror,3.98,26571,Ongoing
Solo Leveling #480,Cocooned Cow,Drama,3.52,51213,Completed
My Hero Academia #481,Drunken Blue,Romance,3.55,39053,Completed
Battle Through the Heavens #482,Blue Butterfly,Comedy,2.95,12518,Hiatus
Battle Through the Heavens #483,MOKF,Horror,3.41,40131,Hiatus
Solo Leveling #484,Jeong Gong,Romance,4.61,76638,Completed
Trash of the Count’s Family #485,Hajime Isayama,Horror,4.21,69916,Ongoing
The King's Avatar #486,Zhu Hong,Adventure,2.94,79701,Ongoing
A Returner’s Magic Should Be Special #487,Masashi Kishimoto,Adventure,2.86,98495,Hiatus
Omniscient Reader's Viewpoint #488,I Eat Tomatoes,Action,4.65,18706,Ongoing
My Hero Academia #489,Chugong,Adventure,4.24,76965,Hiatus
Martial World #490,I Eat Tomatoes,Adventure,3.65,86992,Ongoing
Stellar Transformation #491,Kugane Maruyama,Adventure,2.17,97216,Completed
Attack on Titan #492,Er Gen,Romance,4.08,74534,Hiatus
Trash of the Count’s Family #493,Sui Ishida,Action,2.86,99699,Completed
Ranker Who Lives A Second Time #494,Jeong Gong,Horror,2.68,58033,Ongoing
Trash of the Count’s Family #495,Kugane Maruyama,Action,4.98,4188,Ongoing
Against the Gods #496,Hajime Isayama,Action,2.09,51815,Hiatus
Stellar Transformation #497,Hajime Isayama,Adventure,2.41,35814,Ongoing
Demon Slayer #498,Nokdu,Comedy,3.42,3534,Hiatus
Overlord #499,Toika,Adventure,4.52,93837,Ongoing
Release That Witch #500,Masashi Kishimoto,Drama,3.98,1241,Ongoing
Overlord #501,Nam Heesung,Drama,2.88,35519,Ongoing
Trash of the Count’s Family #502,Wo Chi Xi Hong Shi,Comedy,4.16,41844,Ongoing
Ranker Who Lives A Second Time #503,I Eat Tomatoes,Romance,4.89,59939,Hiatus
Battle Through the Heavens #504,Kohei Horikoshi,Sci-Fi,2.93,47888,Ongoing
Martial World #505,Blue Butterfly,Comedy,4.43,4232,Completed
Naruto #506,Goose Five,Sci-Fi,2.17,63276,Hiatus
Against the Gods #507,Sui Ishida,Comedy,2.66,86477,Ongoing
Stellar Transformation #508,Kugane Maruyama,Fantasy,4.81,97033,Hiatus
The Second Coming of Gluttony #509,Nokdu,Comedy,4.9,38416,Hiatus
Trash of the Count’s Family #510,Nam Heesung,Sci-Fi,4.92,95656,Ongoing
Re:Zero #511,Heavenly Silkworm Potato,Fantasy,3.41,38296,Completed
The King's Avatar #512,Nam Heesung,Adventure,4.78,13209,Ongoing
Reincarnation of the Strongest Sword God #513,Kim Jeongho,Sci-Fi,4.2,72945,Completed
Naruto #514,I Eat Tomatoes,Sci-Fi,2.3,42631,Ongoing
Ranker Who Lives A Second Time #515,Tappei Nagatsuki,Romance,2.21,33625,Completed
I Shall Seal the Heavens #516,Chugong,Horror,3.63,69131,Completed
Sword Art Online #517,Toika,Adventure,4.58,62023,Completed
Demon Slayer #518,Zhu Hong,Adventure,2.7,17690,Hiatus
Overlord #519,Sing Shong,Sci-Fi,3.02,13509,Ongoing
Omniscient Reader's Viewpoint #520,Hajime Isayama,Adventure,4.22,77606,Ongoing
Release That Witch #521,Reki Kawahara,Horror,3.86,23317,Completed
Sword Art Online #522,Er Gen,Sci-Fi,2.26,89327,Ongoing
The Second Coming of Gluttony #523,Nam Heesung,Horror,2.48,14497,Completed
Overlord #524,Cheongcho,Fantasy,3.78,51387,Ongoing
Douluo Dalu #525,Toika,Horror,2.43,31097,Completed
The King's Avatar #526,Zhu Hong,Adventure,4.9,41731,Hiatus
Bleach #527,Koyoharu Gotouge,Drama,4.14,2153,Hiatus
One Piece #528,Heavenly Silkworm Potato,Sci-Fi,2.98,83295,Ongoing
Ranker Who Lives A Second Time #529,I Eat Tomatoes,Action,3.86,90681,Ongoing
Douluo Dalu #530,Cocooned Cow,Fantasy,4.62,13620,Ongoing
Naruto #531,Drunken Blue,Romance,4.15,17005,Completed
Overlord #532,Cheongcho,Comedy,4.94,27560,Ongoing
The Legendary Moonlight Sculptor #533,Chugong,Drama,4.03,34034,Hiatus
My Hero Academia #534,Reki Kawahara,Drama,2.37,28128,Completed
Bleach #535,Kugane Maruyama,Fantasy,4.23,31312,Hiatus
A Returner’s Magic Should Be Special #536,Sing Shong,Fantasy,2.24,94879,Completed
Dungeon Defense #537,Hajime Isayama,Sci-Fi,3.68,30637,Ongoing
Douluo Dalu #538,I Eat Tomatoes,Comedy,3.71,79553,Ongoing
Desolate Era #539,Tang Jia San Shao,Action,2.56,41580,Hiatus
Attack on Titan #540,Cheongcho,Fantasy,2.42,21924,Ongoing
Douluo Dalu #541,Heavenly Silkworm Potato,Horror,4.28,77515,Completed
The Second Coming of Gluttony #542,I Eat Tomatoes,Adventure,4.65,33743,Completed
My Hero Academia #543,Toika,Horror,2.1,15547,Hiatus
The Legendary Moonlight Sculptor #544,Sing Shong,Horror,2.02,31615,Completed
The Legendary Moonlight Sculptor #545,Cheongcho,Adventure,3.14,71144,Hiatus
Dungeon Defense #546,MOKF,Fantasy,4.66,31107,Ongoing
Against the Gods #547,Toika,Action,2.89,49081,Completed
Naruto #548,Heavenly Silkworm Potato,Adventure,4.03,2409,Completed
Tokyo Ghoul #549,Chugong,Romance,4.51,73369,Ongoing
Solo Leveling #550,Blue Butterfly,Romance,4.08,65904,Hiatus
Battle Through the Heavens #551,Wo Chi Xi Hong Shi,Fantasy,4.46,81371,Completed
Demon Slayer #552,Kugane Maruyama,Fantasy,3.55,23174,Completed
The King's Avatar #553,Nam Heesung,Romance,2.05,24342,Ongoing
The King's Avatar #554,Wo Chi Xi Hong Shi,Romance,3.51,88836,Hiatus
Reincarnation of the Strongest Sword God #555,Kugane Maruyama,Adventure,2.15,60056,Hiatus
Overlord #556,Nokdu,Comedy,4.1,28120,Completed
Dungeon Defense #557,Yoo Ryeo Han,Action,3.66,84417,Ongoing
Stellar Transformation #558,I Eat Tomatoes,Action,4.3,86580,Completed
One Piece #559,Hajime Isayama,Action,3.69,30224,Ongoing
Trash of the Count’s Family #560,Kugane Maruyama,Sci-Fi,2.25,31814,Hiatus
Sword Art Online #561,Masashi Kishimoto,Drama,3.74,66866,Completed
The Second Coming of Gluttony #562,Cocooned Cow,Romance,2.09,4246,Ongoing
Re:Zero #563,I Eat Tomatoes,Drama,4.99,93506,Completed
One Piece #564,Tang Jia San Shao,Horror,4.43,28043,Hiatus
Ranker Who Lives A Second Time #565,Goose Five,Adventure,3.06,63618,Hiatus
Martial World #566,Blue Butterfly,Drama,3.09,18246,Ongoing
Omniscient Reader's Viewpoint #567,Tite Kubo,Action,4.86,79320,Ongoing
Re:Zero #568,Kim Jeongho,Sci-Fi,4.68,20200,Hiatus
Overgeared #569,Chugong,Horror,3.08,46606,Hiatus
Reincarnation of the Strongest Sword God #570,Blue Butterfly,Drama,4.01,60179,Ongoing
Ranker Who Lives A Second Time #571,Drunken Blue,Action,4.63,85019,Completed
Overlord #572,Reki Kawahara,Horror,4.5,52136,Ongoing
One Piece #573,Kim Jeongho,Sci-Fi,3.22,87272,Ongoing
Solo Leveling #574,Zhu Hong,Action,2.37,53899,Ongoing
Tokyo Ghoul #575,Tang Jia San Shao,Fantasy,3.84,38210,Ongoing
Overgeared #576,Goose Five,Horror,4.85,8720,Ongoing
Against the Gods #577,MOKF,Drama,4.52,91734,Completed
Desolate Era #578,Chugong,Drama,3.06,18984,Hiatus
Solo Leveling #579,Nam Heesung,Fantasy,3.29,52845,Ongoing
Against the Gods #580,Er Gen,Drama,2.53,61501,Hiatus
Release That Witch #581,Nokdu,Fantasy,2.55,35199,Completed
Coiling Dragon #582,I Eat Tomatoes,Fantasy,3.87,91337,Completed
Battle Through the Heavens #583,Cheongcho,Adventure,4.93,91656,Ongoing
The Second Coming of Gluttony #584,Jeong Gong,Horror,2.69,24161,Completed
Ranker Who Lives A Second Time #585,Heavenly Silkworm Potato,Drama,2.57,51431,Ongoing
Ranker Who Lives A Second Time #586,MOKF,Drama,4.73,34447,Ongoing
Bleach #587,Kim Jeongho,Action,2.71,32093,Hiatus
The King's Avatar #588,I Eat Tomatoes,Sci-Fi,2.72,48466,Hiatus
I Shall Seal the Heavens #589,Drunken Blue,Adventure,3.47,82081,Hiatus
Trash of the Count’s Family #590,Nokdu,Drama,4.63,75666,Ongoing
Ranker Who Lives A Second Time #591,I Eat Tomatoes,Romance,4.66,59893,Ongoing
Douluo Dalu #592,Cocooned Cow,Drama,4.83,39441,Ongoing
Overlord #593,Toika,Fantasy,4.3,96537,Ongoing
I Shall Seal the Heavens #594,Yoo Ryeo Han,Horror,2.36,44356,Hiatus
Naruto #595,Tite Kubo,Drama,2.85,24621,Completed
Overlord #596,Tite Kubo,Adventure,2.58,85860,Completed
Ranker Who Lives A Second Time #597,Cocooned Cow,Horror,3.48,51119,Ongoing
Battle Through the Heavens #598,Cocooned Cow,Action,2.65,80050,Completed
I Shall Seal the Heavens #599,Sing Shong,Sci-Fi,2.79,34124,Completed
Overlord #600,Er Gen,Adventure,3.33,48524,Ongoing
My Hero Academia #601,Nokdu,Romance,4.66,58144,Completed
The Second Coming of Gluttony #602,Reki Kawahara,Horror,2.22,29109,Ongoing
Re:Zero #603,Jeong Gong,Romance,3.98,35678,Ongoing
The Legendary Moonlight Sculptor #604,Heavenly Silkworm Potato,Adventure,2.81,9748,Ongoing
Sword Art Online #605,Toika,Horror,4.55,78846,Completed
Trash of the Count’s Family #606,Reki Kawahara,Romance,3.36,90011,Completed
Naruto #607,MOKF,Comedy,3.74,14034,Hiatus
Attack on Titan #608,Kugane Maruyama,Fantasy,3.85,9879,Completed
Stellar Transformation #609,Tite Kubo,Comedy,4.35,63645,Ongoing
Ranker Who Lives A Second Time #610,Wo Chi Xi Hong Shi,Fantasy,3.83,87769,Ongoing
Overgeared #611,Er Gen,Romance,2.35,33308,Ongoing
The Legendary Moonlight Sculptor #612,Nokdu,Horror,3.46,51234,Hiatus
Bleach #613,Jeong Gong,Romance,4.48,81278,Ongoing
Re:Zero #614,Nam Heesung,Sci-Fi,3.9,85109,Ongoing
Naruto #615,Sing Shong,Action,4.81,70580,Hiatus
Overgeared #616,Reki Kawahara,Action,3.65,3319,Completed
Ranker Who Lives A Second Time #617,Sui Ishida,Action,2.64,67779,Completed
Dungeon Defense #618,Sui Ishida,Drama,2.87,61896,Completed
Demon Slayer #619,I Eat Tomatoes,Romance,4.0,36885,Completed
Release That Witch #620,Tappei Nagatsuki,Action,3.08,50149,Completed
Trash of the Count’s Family #621,Drunken Blue,Horror,4.92,60030,Completed
Omniscient Reader's Viewpoint #622,Reki Kawahara,Action,4.96,67972,Ongoing
Against the Gods #623,Hajime Isayama,Horror,2.72,4285,Hiatus
Re:Zero #624,Wo Chi Xi Hong Shi,Sci-Fi,2.62,96610,Ongoing
Demon Slayer #625,Sing Shong,Horror,3.57,7754,Completed
Demon Slayer #626,Cheongcho,Horror,3.3,11341,Hiatus
Dungeon Defense #627,Yoo Ryeo Han,Action,2.54,10813,Hiatus
Battle Through the Heavens #628,Yoo Ryeo Han,Fantasy,2.1,94134,Ongoing
The Second Coming of Gluttony #629,Toika,Drama,3.68,55234,Hiatus
I Shall Seal the Heavens #630,Cheongcho,Romance,3.16,55667,Ongoing
Tokyo Ghoul #631,Kohei Horikoshi,Sci-Fi,4.43,24946,Completed
Douluo Dalu #632,Sing Shong,Action,2.18,34992,Ongoing
Martial World #633,Wo Chi Xi Hong Shi,Fantasy,3.99,33507,Hiatus
Dungeon Defense #634,Blue Butterfly,Drama,2.43,92516,Hiatus
Trash of the Count’s Family #635,Toika,Romance,2.83,82178,Completed
Overlord #636,Nokdu,Fantasy,3.28,8700,Hiatus
One Piece #637,Sing Shong,Comedy,3.56,91674,Completed
Bleach #638,Masashi Kishimoto,Horror,3.86,99440,Hiatus
Ranker Who Lives A Second Time #639,I Eat Tomatoes,Comedy,2.32,91728,Ongoing
Battle Through the Heavens #640,Wo Chi Xi Hong Shi,Drama,2.69,88858,Ongoing
Stellar Transformation #641,Cheongcho,Romance,2.67,51914,Ongoing
Overgeared #642,Goose Five,Comedy,3.78,92962,Completed
Martial World #643,Reki Kawahara,Action,2.99,29796,Hiatus
Naruto #644,Nokdu,Horror,3.23,42056,Hiatus
Demon Slayer #645,Goose Five,Sci-Fi,2.83,81006,Completed
Re:Zero #646,Nam Heesung,Romance,4.7,55174,Hiatus
Attack on Titan #647,Reki Kawahara,Horror,2.34,66929,Hiatus
Bleach #648,Toika,Horror,3.97,96965,Hiatus
Stellar Transformation #649,Nam Heesung,Adventure,2.85,96266,Hiatus
Release That Witch #650,Yoo Ryeo Han,Comedy,4.3,47598,Hiatus
Bleach #651,Zhu Hong,Romance,2.15,84797,Completed
Solo Leveling #652,Nam Heesung,Drama,3.31,6902,Ongoing
Naruto #653,Sui Ishida,Comedy,4.33,76925,Hiatus
Against the Gods #654,Eiichiro Oda,Drama,4.32,72909,Hiatus
The King's Avatar #655,Sui Ishida,Action,2.94,45337,Ongoing
A Returner’s Magic Should Be Special #656,Hajime Isayama,Horror,4.4,69605,Completed
Against the Gods #657,Kugane Maruyama,Sci-Fi,2.95,56805,Ongoing
Douluo Dalu #658,Tite Kubo,Romance,4.66,8072,Ongoing
Solo Leveling #659,Eiichiro Oda,Romance,2.36,25231,Ongoing
Overgeared #660,Tite Kubo,Sci-Fi,3.25,65992,Completed
Re:Zero #661,Cheongcho,Comedy,4.64,34364,Hiatus
Stellar Transformation #662,Cocooned Cow,Adventure,4.26,57910,Completed
Stellar Transformation #663,Koyoharu Gotouge,Drama,3.68,39963,Completed
Desolate Era #664,Sing Shong,Romance,3.03,46421,Completed
Trash of the Count’s Family #665,Tappei Nagatsuki,Adventure,4.46,97643,Completed
A Returner’s Magic Should Be Special #666,Heavenly Silkworm Potato,Adventure,4.88,95638,Ongoing
Re:Zero #667,Masashi Kishimoto,Comedy,2.62,23982,Ongoing
Release That Witch #668,Kim Jeongho,Action,4.18,28066,Completed
Reincarnation of the Strongest Sword God #669,MOKF,Action,3.89,24275,Ongoing
Overlord #670,Yoo Ryeo Han,Romance,4.59,91480,Completed
One Piece #671,Kim Jeongho,Adventure,2.15,36538,Completed
One Piece #672,Goose Five,Comedy,4.9,74949,Hiatus
Overgeared #673,Koyoharu Gotouge,Comedy,4.19,58041,Hiatus
Stellar Transformation #674,Drunken Blue,Romance,4.4,18701,Hiatus
Naruto #675,Reki Kawahara,Comedy,2.15,15424,Hiatus
Overgeared #676,Nam Heesung,Romance,2.33,81049,Ongoing
Desolate Era #677,Tite Kubo,Comedy,3.95,14277,Ongoing
One Piece #678,Nam Heesung,Romance,3.16,41925,Completed
Bleach #679,Nokdu,Action,2.58,52850,Completed
Coiling Dragon #680,MOKF,Fantasy,2.29,24256,Ongoing
My Hero Academia #681,Masashi Kishimoto,Fantasy,3.96,88617,Ongoing
Overlord #682,MOKF,Romance,2.04,54350,Hiatus
Re:Zero #683,Drunken Blue,Adventure,2.28,47679,Ongoing
Naruto #684,Eiichiro Oda,Comedy,4.43,1783,Ongoing
Solo Leveling #685,Cocooned Cow,Romance,3.4,80257,Hiatus
Solo Leveling #686,Cocooned Cow,Adventure,4.86,13298,Ongoing
I Shall Seal the Heavens #687,Nam Heesung,Drama,4.8,21392,Completed
Dungeon Defense #688,Cheongcho,Romance,4.99,94087,Hiatus
Naruto #689,Tang Jia San Shao,Fantasy,3.02,54691,Hiatus
One Piece #690,Jeong Gong,Action,4.59,15083,Completed
Reincarnation of the Strongest Sword God #691,Tite Kubo,Adventure,4.26,10170,Completed
I Shall Seal the Heavens #692,Kim Jeongho,Fantasy,4.26,9603,Ongoing
Against the Gods #693,Tite Kubo,Adventure,3.75,46419,Completed
Desolate Era #694,Zhu Hong,Adventure,4.72,36258,Ongoing
Against the Gods #695,Sui Ishida,Romance,4.83,19542,Hiatus
One Piece #696,Masashi Kishimoto,Sci-Fi,3.52,51706,Ongoing
Sword Art Online #697,Cocooned Cow,Romance,4.89,53938,Ongoing
Bleach #698,Zhu Hong,Horror,4.78,18220,Completed
Solo Leveling #699,Heavenly Silkworm Potato,Romance,2.48,85657,Completed
Omniscient Reader's Viewpoint #700,Kohei Horikoshi,Romance,4.27,81852,Hiatus
Solo Leveling #701,Cocooned Cow,Fantasy,2.06,63554,Completed
Bleach #702,Sing Shong,Adventure,3.34,13854,Ongoing
Attack on Titan #703,Kugane Maruyama,Romance,4.22,8041,Ongoing
Sword Art Online #704,Cheongcho,Romance,4.39,51430,Ongoing
Reincarnation of the Strongest Sword God #705,Kim Jeongho,Fantasy,3.64,50269,Completed
The King's Avatar #706,Jeong Gong,Comedy,2.79,51084,Completed
Naruto #707,Koyoharu Gotouge,Fantasy,2.62,16846,Ongoing
Re:Zero #708,Kohei Horikoshi,Fantasy,2.69,19501,Hiatus
Ranker Who Lives A Second Time #709,Chugong,Drama,2.79,73666,Hiatus
Solo Leveling #710,Hajime Isayama,Drama,3.89,93413,Hiatus
Solo Leveling #711,MOKF,Fantasy,4.02,68322,Hiatus
One Piece #712,Nokdu,Fantasy,3.84,95385,Completed
The Second Coming of Gluttony #713,Cocooned Cow,Adventure,3.17,65789,Hiatus
The King's Avatar #714,Drunken Blue,Adventure,2.58,78509,Hiatus
Douluo Dalu #715,Kugane Maruyama,Drama,2.78,52347,Hiatus
